sex,cause,name,year,value,lastValue,rank
Female,Non-communicable diseases,Other environmental risks,2000,68.91666444,42.78366456,15
Female,Non-communicable diseases,Intimate partner violence,2000,57.64933329,56.41643722,16
Female,Non-communicable diseases,Child and maternal malnutrition,2000,5.585502883,3.707591175,17
Female,Non-communicable diseases,Tobacco,2001,2080.552499,1362.78479,1
Female,Non-communicable diseases,High systolic blood pressure,2001,1513.863475,753.7317619,2
Female,Non-communicable diseases,Dietary risks,2001,1433.714367,928.764374,3
Female,Non-communicable diseases,High body-mass index,2001,1263.214755,1152.92888,4
Female,Non-communicable diseases,High fasting plasma glucose,2001,902.2281777,898.9148906,5
Female,Non-communicable diseases,High LDL cholesterol,2001,686.4261189,346.8931578,6
Female,Non-communicable diseases,Air pollution,2001,417.476309,313.57582,7
Female,Non-communicable diseases,Occupational risks,2001,404.4749519,450.4636052,8
Female,Non-communicable diseases,Impaired kidney function,2001,269.9236906,200.9090824,9
Female,Non-communicable diseases,Drug use,2001,257.1876962,323.7887548,10
Female,Non-communicable diseases,Alcohol use,2001,250.2394578,316.268104,11
Female,Non-communicable diseases,Low physical activity,2001,219.3042018,130.4331995,12
Female,Non-communicable diseases,Unsafe sex,2001,111.5983766,86.31603873,13
Female,Non-communicable diseases,Childhood maltreatment,2001,94.19806787,94.0962599,14
Female,Non-communicable diseases,Other environmental risks,2001,66.72167467,42.78366456,15
Female,Non-communicable diseases,Intimate partner violence,2001,56.91840809,56.41643722,16
Female,Non-communicable diseases,Child and maternal malnutrition,2001,5.255483053,3.707591175,17
Female,Non-communicable diseases,Tobacco,2002,2034.419872,1362.78479,1
Female,Non-communicable diseases,High systolic blood pressure,2002,1441.054281,753.7317619,2
Female,Non-communicable diseases,Dietary risks,2002,1389.522361,928.764374,3
Female,Non-communicable diseases,High body-mass index,2002,1259.147723,1152.92888,4
Female,Non-communicable diseases,High fasting plasma glucose,2002,891.5091545,898.9148906,5
Female,Non-communicable diseases,High LDL cholesterol,2002,657.7232083,346.8931578,6
Female,Non-communicable diseases,Occupational risks,2002,417.0800346,450.4636052,7
Female,Non-communicable diseases,Air pollution,2002,411.6795701,313.57582,8
Female,Non-communicable diseases,Alcohol use,2002,264.9779151,316.268104,9
Female,Non-communicable diseases,Impaired kidney function,2002,261.6878718,200.9090824,10
Female,Non-communicable diseases,Drug use,2002,259.4097027,323.7887548,11
Female,Non-communicable diseases,Low physical activity,2002,212.3596684,130.4331995,12
Female,Non-communicable diseases,Unsafe sex,2002,108.9525582,86.31603873,13
Female,Non-communicable diseases,Childhood maltreatment,2002,93.44711302,94.0962599,14
Female,Non-communicable diseases,Other environmental risks,2002,65.01461423,42.78366456,15
Female,Non-communicable diseases,Intimate partner violence,2002,55.66690959,56.41643722,16
Female,Non-communicable diseases,Child and maternal malnutrition,2002,5.027364728,3.707591175,17
Female,Non-communicable diseases,Tobacco,2003,1989.417949,1362.78479,1
Female,Non-communicable diseases,High systolic blood pressure,2003,1362.397655,753.7317619,2
Female,Non-communicable diseases,Dietary risks,2003,1343.622213,928.764374,3
Female,Non-communicable diseases,High body-mass index,2003,1254.084494,1152.92888,4
Female,Non-communicable diseases,High fasting plasma glucose,2003,878.4237354,898.9148906,5
Female,Non-communicable diseases,High LDL cholesterol,2003,628.2794082,346.8931578,6
Female,Non-communicable diseases,Occupational risks,2003,430.4169885,450.4636052,7
Female,Non-communicable diseases,Air pollution,2003,405.9485128,313.57582,8
Female,Non-communicable diseases,Alcohol use,2003,279.2506521,316.268104,9
Female,Non-communicable diseases,Drug use,2003,262.5950431,323.7887548,10
Female,Non-communicable diseases,Impaired kidney function,2003,253.5619061,200.9090824,11
Female,Non-communicable diseases,Low physical activity,2003,204.9075261,130.4331995,12
Female,Non-communicable diseases,Unsafe sex,2003,107.4974966,86.31603873,13
Female,Non-communicable diseases,Childhood maltreatment,2003,92.30183157,94.0962599,14
Female,Non-communicable diseases,Other environmental risks,2003,63.26418403,42.78366456,15
Female,Non-communicable diseases,Intimate partner violence,2003,54.27384804,56.41643722,16
Female,Non-communicable diseases,Child and maternal malnutrition,2003,5.073087954,3.707591175,17
Female,Non-communicable diseases,Tobacco,2004,1895.97801,1362.78479,1
Female,Non-communicable diseases,Dietary risks,2004,1245.335747,928.764374,2
Female,Non-communicable diseases,High systolic blood pressure,2004,1230.197982,753.7317619,3
Female,Non-communicable diseases,High body-mass index,2004,1217.213936,1152.92888,4
Female,Non-communicable diseases,High fasting plasma glucose,2004,840.6232195,898.9148906,5
Female,Non-communicable diseases,High LDL cholesterol,2004,569.9937158,346.8931578,6
Female,Non-communicable diseases,Occupational risks,2004,436.2175589,450.4636052,7
Female,Non-communicable diseases,Air pollution,2004,386.1505953,313.57582,8
Female,Non-communicable diseases,Alcohol use,2004,290.2160148,316.268104,9
Female,Non-communicable diseases,Drug use,2004,264.1217694,323.7887548,10
Female,Non-communicable diseases,Impaired kidney function,2004,237.1376976,200.9090824,11
Female,Non-communicable diseases,Low physical activity,2004,188.5315987,130.4331995,12
Female,Non-communicable diseases,Unsafe sex,2004,101.9019709,86.31603873,13
Female,Non-communicable diseases,Childhood maltreatment,2004,91.20330797,94.0962599,14
Female,Non-communicable diseases,Other environmental risks,2004,59.86299768,42.78366456,15
Female,Non-communicable diseases,Intimate partner violence,2004,53.09765435,56.41643722,16
Female,Non-communicable diseases,Child and maternal malnutrition,2004,4.742377373,3.707591175,17
Female,Non-communicable diseases,Tobacco,2005,1845.078453,1362.78479,1
Female,Non-communicable diseases,High body-mass index,2005,1202.497192,1152.92888,2
Female,Non-communicable diseases,Dietary risks,2005,1190.024993,928.764374,3
Female,Non-communicable diseases,High systolic blood pressure,2005,1143.005249,753.7317619,4
Female,Non-communicable diseases,High fasting plasma glucose,2005,821.9247575,898.9148906,5
Female,Non-communicable diseases,High LDL cholesterol,2005,535.3634315,346.8931578,6
Female,Non-communicable diseases,Occupational risks,2005,442.6625917,450.4636052,7
Female,Non-communicable diseases,Air pollution,2005,376.9310976,313.57582,8
Female,Non-communicable diseases,Alcohol use,2005,303.490985,316.268104,9
Female,Non-communicable diseases,Drug use,2005,267.6645193,323.7887548,10
Female,Non-communicable diseases,Impaired kidney function,2005,228.9524143,200.9090824,11
Female,Non-communicable diseases,Low physical activity,2005,178.7227,130.4331995,12
Female,Non-communicable diseases,Unsafe sex,2005,99.71179305,86.31603873,13
Female,Non-communicable diseases,Childhood maltreatment,2005,90.83790118,94.0962599,14
Female,Non-communicable diseases,Other environmental risks,2005,57.82613358,42.78366456,15
Female,Non-communicable diseases,Intimate partner violence,2005,52.51105672,56.41643722,16
Female,Non-communicable diseases,Child and maternal malnutrition,2005,4.667110779,3.707591175,17
Female,Non-communicable diseases,Tobacco,2006,1792.799572,1362.78479,1
Female,Non-communicable diseases,High body-mass index,2006,1185.25199,1152.92888,2
Female,Non-communicable diseases,Dietary risks,2006,1137.365026,928.764374,3
Female,Non-communicable diseases,High systolic blood pressure,2006,1063.457188,753.7317619,4
Female,Non-communicable diseases,High fasting plasma glucose,2006,808.1521035,898.9148906,5
Female,Non-communicable diseases,High LDL cholesterol,2006,499.8041647,346.8931578,6
Female,Non-communicable diseases,Occupational risks,2006,445.1658346,450.4636052,7
Female,Non-communicable diseases,Air pollution,2006,368.7866172,313.57582,8
Female,Non-communicable diseases,Alcohol use,2006,312.5767225,316.268104,9
Female,Non-communicable diseases,Drug use,2006,273.2620439,323.7887548,10
Female,Non-communicable diseases,Impaired kidney function,2006,222.0458142,200.9090824,11
Female,Non-communicable diseases,Low physical activity,2006,169.4623053,130.4331995,12
Female,Non-communicable diseases,Unsafe sex,2006,97.82187505,86.31603873,13
Female,Non-communicable diseases,Childhood maltreatment,2006,91.31417832,94.0962599,14
Female,Non-communicable diseases,Other environmental risks,2006,56.04332018,42.78366456,15
Female,Non-communicable diseases,Intimate partner violence,2006,52.61629466,56.41643722,16
Female,Non-communicable diseases,Child and maternal malnutrition,2006,4.599079613,3.707591175,17
Female,Non-communicable diseases,Tobacco,2007,1734.262985,1362.78479,1
Female,Non-communicable diseases,High body-mass index,2007,1167.178996,1152.92888,2
Female,Non-communicable diseases,Dietary risks,2007,1086.184441,928.764374,3
Female,Non-communicable diseases,High systolic blood pressure,2007,991.6787058,753.7317619,4
Female,Non-communicable diseases,High fasting plasma glucose,2007,799.2813523,898.9148906,5
Female,Non-communicable diseases,High LDL cholesterol,2007,467.0683183,346.8931578,6
Female,Non-communicable diseases,Occupational risks,2007,445.0187634,450.4636052,7
Female,Non-communicable diseases,Air pollution,2007,361.3830893,313.57582,8
Female,Non-communicable diseases,Alcohol use,2007,314.2372993,316.268104,9
Female,Non-communicable diseases,Drug use,2007,280.3616424,323.7887548,10
Female,Non-communicable diseases,Impaired kidney function,2007,216.2565814,200.9090824,11
Female,Non-communicable diseases,Low physical activity,2007,160.8692865,130.4331995,12
Female,Non-communicable diseases,Unsafe sex,2007,95.87708482,86.31603873,13
Female,Non-communicable diseases,Childhood maltreatment,2007,92.19845683,94.0962599,14
Female,Non-communicable diseases,Other environmental risks,2007,54.10865668,42.78366456,15
Female,Non-communicable diseases,Intimate partner violence,2007,53.13563296,56.41643722,16
Female,Non-communicable diseases,Child and maternal malnutrition,2007,4.327334361,3.707591175,17
Female,Non-communicable diseases,Tobacco,2008,1696.3305,1362.78479,1
Female,Non-communicable diseases,High body-mass index,2008,1163.397879,1152.92888,2
Female,Non-communicable diseases,Dietary risks,2008,1059.461684,928.764374,3
Female,Non-communicable diseases,High systolic blood pressure,2008,943.7520511,753.7317619,4
Female,Non-communicable diseases,High fasting plasma glucose,2008,802.1359906,898.9148906,5
Female,Non-communicable diseases,High LDL cholesterol,2008,447.1831681,346.8931578,6
Female,Non-communicable diseases,Occupational risks,2008,446.9071899,450.4636052,7
Female,Non-communicable diseases,Air pollution,2008,359.5847876,313.57582,8
Female,Non-communicable diseases,Alcohol use,2008,318.075044,316.268104,9
Female,Non-communicable diseases,Drug use,2008,292.3895035,323.7887548,10
Female,Non-communicable diseases,Impaired kidney function,2008,213.5652391,200.9090824,11
Female,Non-communicable diseases,Low physical activity,2008,155.9576508,130.4331995,12
Female,Non-communicable diseases,Unsafe sex,2008,96.08168452,86.31603873,13
Female,Non-communicable diseases,Childhood maltreatment,2008,93.28987799,94.0962599,14
Female,Non-communicable diseases,Intimate partner violence,2008,53.83932731,56.41643722,15
Female,Non-communicable diseases,Other environmental risks,2008,52.91212322,42.78366456,16
Female,Non-communicable diseases,Child and maternal malnutrition,2008,4.194104849,3.707591175,17
Female,Non-communicable diseases,Tobacco,2009,1622.377157,1362.78479,1
Female,Non-communicable diseases,High body-mass index,2009,1136.288078,1152.92888,2
Female,Non-communicable diseases,Dietary risks,2009,998.9866087,928.764374,3
Female,Non-communicable diseases,High systolic blood pressure,2009,868.9925822,753.7317619,4
Female,Non-communicable diseases,High fasting plasma glucose,2009,787.7427796,898.9148906,5
Female,Non-communicable diseases,Occupational risks,2009,442.2434085,450.4636052,6
Female,Non-communicable diseases,High LDL cholesterol,2009,410.4705085,346.8931578,7
Female,Non-communicable diseases,Air pollution,2009,347.523473,313.57582,8
Female,Non-communicable diseases,Alcohol use,2009,314.9735757,316.268104,9
Female,Non-communicable diseases,Drug use,2009,297.789558,323.7887548,10
Female,Non-communicable diseases,Impaired kidney function,2009,205.0800464,200.9090824,11
Female,Non-communicable diseases,Low physical activity,2009,145.4754263,130.4331995,12
Female,Non-communicable diseases,Childhood maltreatment,2009,94.04944075,94.0962599,13
Female,Non-communicable diseases,Unsafe sex,2009,92.1757856,86.31603873,14
Female,Non-communicable diseases,Intimate partner violence,2009,54.50833949,56.41643722,15
Female,Non-communicable diseases,Other environmental risks,2009,50.41967039,42.78366456,16
Female,Non-communicable diseases,Child and maternal malnutrition,2009,4.144137656,3.707591175,17
Female,Non-communicable diseases,Tobacco,2010,1588.300196,1362.78479,1
Female,Non-communicable diseases,High body-mass index,2010,1132.09142,1152.92888,2
Female,Non-communicable diseases,Dietary risks,2010,975.1394523,928.764374,3
Female,Non-communicable diseases,High systolic blood pressure,2010,829.7544796,753.7317619,4
Female,Non-communicable diseases,High fasting plasma glucose,2010,788.3176764,898.9148906,5
Female,Non-communicable diseases,Occupational risks,2010,443.9139789,450.4636052,6
Female,Non-communicable diseases,High LDL cholesterol,2010,392.7726942,346.8931578,7
Female,Non-communicable diseases,Air pollution,2010,343.6694368,313.57582,8
Female,Non-communicable diseases,Alcohol use,2010,317.4889194,316.268104,9
Female,Non-communicable diseases,Drug use,2010,304.2061371,323.7887548,10
Female,Non-communicable diseases,Impaired kidney function,2010,202.1238543,200.9090824,11
Female,Non-communicable diseases,Low physical activity,2010,140.7121177,130.4331995,12
Female,Non-communicable diseases,Childhood maltreatment,2010,94.47614359,94.0962599,13
Female,Non-communicable diseases,Unsafe sex,2010,92.17371049,86.31603873,14
Female,Non-communicable diseases,Intimate partner violence,2010,54.89190389,56.41643722,15
Female,Non-communicable diseases,Other environmental risks,2010,49.19087025,42.78366456,16
Female,Non-communicable diseases,Child and maternal malnutrition,2010,3.963191235,3.707591175,17
Female,Non-communicable diseases,Tobacco,2011,1537.266788,1362.78479,1
Female,Non-communicable diseases,High body-mass index,2011,1116.751681,1152.92888,2
Female,Non-communicable diseases,Dietary risks,2011,936.5371636,928.764374,3
Female,Non-communicable diseases,High systolic blood pressure,2011,783.454931,753.7317619,4
Female,Non-communicable diseases,High fasting plasma glucose,2011,782.4049508,898.9148906,5
Female,Non-communicable diseases,Occupational risks,2011,442.2385508,450.4636052,6
Female,Non-communicable diseases,High LDL cholesterol,2011,369.5219096,346.8931578,7
Female,Non-communicable diseases,Air pollution,2011,343.1701233,313.57582,8
Female,Non-communicable diseases,Alcohol use,2011,315.4402075,316.268104,9
Female,Non-communicable diseases,Drug use,2011,304.6886372,323.7887548,10
Female,Non-communicable diseases,Impaired kidney function,2011,197.2386192,200.9090824,11
Female,Non-communicable diseases,Low physical activity,2011,133.9374042,130.4331995,12
Female,Non-communicable diseases,Childhood maltreatment,2011,94.49976558,94.0962599,13
Female,Non-communicable diseases,Unsafe sex,2011,89.07302769,86.31603873,14
Female,Non-communicable diseases,Intimate partner violence,2011,55.08298645,56.41643722,15
Female,Non-communicable diseases,Other environmental risks,2011,47.32676593,42.78366456,16
Female,Non-communicable diseases,Child and maternal malnutrition,2011,3.881272872,3.707591175,17
Female,Non-communicable diseases,Tobacco,2012,1499.948618,1362.78479,1
Female,Non-communicable diseases,High body-mass index,2012,1113.572267,1152.92888,2
Female,Non-communicable diseases,Dietary risks,2012,920.1584509,928.764374,3
Female,Non-communicable diseases,High fasting plasma glucose,2012,791.4072921,898.9148906,4
Female,Non-communicable diseases,High systolic blood pressure,2012,760.7785924,753.7317619,5
Female,Non-communicable diseases,Occupational risks,2012,443.2563275,450.4636052,6
Female,Non-communicable diseases,High LDL cholesterol,2012,358.5683055,346.8931578,7
Female,Non-communicable diseases,Air pollution,2012,327.1263976,313.57582,8
Female,Non-communicable diseases,Alcohol use,2012,311.6388938,316.268104,9
Female,Non-communicable diseases,Drug use,2012,306.2337662,323.7887548,10
Female,Non-communicable diseases,Impaired kidney function,2012,196.1718104,200.9090824,11
Female,Non-communicable diseases,Low physical activity,2012,131.1094439,130.4331995,12
Female,Non-communicable diseases,Childhood maltreatment,2012,94.52322863,94.0962599,13
Female,Non-communicable diseases,Unsafe sex,2012,86.22410736,86.31603873,14
Female,Non-communicable diseases,Intimate partner violence,2012,55.31339756,56.41643722,15
Female,Non-communicable diseases,Other environmental risks,2012,46.15713911,42.78366456,16
Female,Non-communicable diseases,Child and maternal malnutrition,2012,3.725717038,3.707591175,17
Female,Non-communicable diseases,Tobacco,2013,1467.621779,1362.78479,1
Female,Non-communicable diseases,High body-mass index,2013,1115.808654,1152.92888,2
Female,Non-communicable diseases,Dietary risks,2013,912.4482333,928.764374,3
Female,Non-communicable diseases,High fasting plasma glucose,2013,805.8249507,898.9148906,4
Female,Non-communicable diseases,High systolic blood pressure,2013,747.6401108,753.7317619,5
Female,Non-communicable diseases,Occupational risks,2013,444.7544947,450.4636052,6
Female,Non-communicable diseases,High LDL cholesterol,2013,351.3634752,346.8931578,7
Female,Non-communicable diseases,Air pollution,2013,324.1190281,313.57582,8
Female,Non-communicable diseases,Alcohol use,2013,312.6314265,316.268104,9
Female,Non-communicable diseases,Drug use,2013,311.9694444,323.7887548,10
Female,Non-communicable diseases,Impaired kidney function,2013,196.4675673,200.9090824,11
Female,Non-communicable diseases,Low physical activity,2013,129.4039652,130.4331995,12
Female,Non-communicable diseases,Childhood maltreatment,2013,94.70667885,94.0962599,13
Female,Non-communicable diseases,Unsafe sex,2013,85.70188703,86.31603873,14
Female,Non-communicable diseases,Intimate partner violence,2013,55.56786664,56.41643722,15
Female,Non-communicable diseases,Other environmental risks,2013,45.17060989,42.78366456,16
Female,Non-communicable diseases,Child and maternal malnutrition,2013,3.755973265,3.707591175,17
Female,Non-communicable diseases,Tobacco,2014,1428.068504,1362.78479,1
Female,Non-communicable diseases,High body-mass index,2014,1116.694212,1152.92888,2
Female,Non-communicable diseases,Dietary risks,2014,901.3307155,928.764374,3
Female,Non-communicable diseases,High fasting plasma glucose,2014,819.7220457,898.9148906,4
Female,Non-communicable diseases,High systolic blood pressure,2014,735.9904354,753.7317619,5
Female,Non-communicable diseases,Occupational risks,2014,444.7563146,450.4636052,6
Female,Non-communicable diseases,High LDL cholesterol,2014,342.6608476,346.8931578,7
Female,Non-communicable diseases,Drug use,2014,318.6329138,323.7887548,8
Female,Non-communicable diseases,Alcohol use,2014,312.9481393,316.268104,9
Female,Non-communicable diseases,Air pollution,2014,310.046719,313.57582,10
Female,Non-communicable diseases,Impaired kidney function,2014,196.3275379,200.9090824,11
Female,Non-communicable diseases,Low physical activity,2014,127.0160308,130.4331995,12
Female,Non-communicable diseases,Childhood maltreatment,2014,94.79024661,94.0962599,13
Female,Non-communicable diseases,Unsafe sex,2014,85.03180922,86.31603873,14
Female,Non-communicable diseases,Intimate partner violence,2014,55.82135392,56.41643722,15
Female,Non-communicable diseases,Other environmental risks,2014,44.0596872,42.78366456,16
Female,Non-communicable diseases,Child and maternal malnutrition,2014,3.703039459,3.707591175,17
Female,Non-communicable diseases,Tobacco,2015,1406.175921,1362.78479,1
Female,Non-communicable diseases,High body-mass index,2015,1128.547562,1152.92888,2
Female,Non-communicable diseases,Dietary risks,2015,908.6618652,928.764374,3
Female,Non-communicable diseases,High fasting plasma glucose,2015,845.5181416,898.9148906,4
Female,Non-communicable diseases,High systolic blood pressure,2015,740.7536008,753.7317619,5
Female,Non-communicable diseases,Occupational risks,2015,446.7700246,450.4636052,6
Female,Non-communicable diseases,High LDL cholesterol,2015,343.402289,346.8931578,7
Female,Non-communicable diseases,Drug use,2015,322.5774637,323.7887548,8
Female,Non-communicable diseases,Alcohol use,2015,312.6495871,316.268104,9
Female,Non-communicable diseases,Air pollution,2015,312.4592445,313.57582,10
Female,Non-communicable diseases,Impaired kidney function,2015,198.9596777,200.9090824,11
Female,Non-communicable diseases,Low physical activity,2015,127.8659032,130.4331995,12
Female,Non-communicable diseases,Childhood maltreatment,2015,94.64869798,94.0962599,13
Female,Non-communicable diseases,Unsafe sex,2015,84.64606846,86.31603873,14
Female,Non-communicable diseases,Intimate partner violence,2015,56.06905876,56.41643722,15
Female,Non-communicable diseases,Other environmental risks,2015,43.62033427,42.78366456,16
Female,Non-communicable diseases,Child and maternal malnutrition,2015,3.726837961,3.707591175,17
Female,Non-communicable diseases,Tobacco,2016,1388.985022,1362.78479,1
Female,Non-communicable diseases,High body-mass index,2016,1142.98558,1152.92888,2
Female,Non-communicable diseases,Dietary risks,2016,917.3016676,928.764374,3
Female,Non-communicable diseases,High fasting plasma glucose,2016,872.0135923,898.9148906,4
Female,Non-communicable diseases,High systolic blood pressure,2016,745.818205,753.7317619,5
Female,Non-communicable diseases,Occupational risks,2016,449.4795362,450.4636052,6
Female,Non-communicable diseases,High LDL cholesterol,2016,343.7499764,346.8931578,7
Female,Non-communicable diseases,Drug use,2016,325.850848,323.7887548,8
Female,Non-communicable diseases,Alcohol use,2016,317.5127921,316.268104,9
Female,Non-communicable diseases,Air pollution,2016,312.0555119,313.57582,10
Female,Non-communicable diseases,Impaired kidney function,2016,200.439256,200.9090824,11
Female,Non-communicable diseases,Low physical activity,2016,128.6611743,130.4331995,12
Female,Non-communicable diseases,Childhood maltreatment,2016,94.46160462,94.0962599,13
Female,Non-communicable diseases,Unsafe sex,2016,85.80825914,86.31603873,14
Female,Non-communicable diseases,Intimate partner violence,2016,56.27032469,56.41643722,15
Female,Non-communicable diseases,Other environmental risks,2016,43.31212318,42.78366456,16
Female,Non-communicable diseases,Child and maternal malnutrition,2016,3.677001358,3.707591175,17
Female,Non-communicable diseases,Tobacco,2017,1362.78479,1362.78479,1
Female,Non-communicable diseases,High body-mass index,2017,1152.92888,1152.92888,2
Female,Non-communicable diseases,Dietary risks,2017,928.764374,928.764374,3
Female,Non-communicable diseases,High fasting plasma glucose,2017,898.9148906,898.9148906,4
Female,Non-communicable diseases,High systolic blood pressure,2017,753.7317619,753.7317619,5
Female,Non-communicable diseases,Occupational risks,2017,450.4636052,450.4636052,6
Female,Non-communicable diseases,High LDL cholesterol,2017,346.8931578,346.8931578,7
Female,Non-communicable diseases,Drug use,2017,323.7887548,323.7887548,8
Female,Non-communicable diseases,Alcohol use,2017,316.268104,316.268104,9
Female,Non-communicable diseases,Air pollution,2017,313.57582,313.57582,10
Female,Non-communicable diseases,Impaired kidney function,2017,200.9090824,200.9090824,11
Female,Non-communicable diseases,Low physical activity,2017,130.4331995,130.4331995,12
Female,Non-communicable diseases,Childhood maltreatment,2017,94.0962599,94.0962599,13
Female,Non-communicable diseases,Unsafe sex,2017,86.31603873,86.31603873,14
Female,Non-communicable diseases,Intimate partner violence,2017,56.41643722,56.41643722,15
Female,Non-communicable diseases,Other environmental risks,2017,42.78366456,42.78366456,16
Female,Non-communicable diseases,Child and maternal malnutrition,2017,3.707591175,3.707591175,17
Male,Non-communicable diseases,Tobacco,1990,5757.971423,2081.450921,1
Male,Non-communicable diseases,High systolic blood pressure,1990,4627.337854,1425.81813,2
Male,Non-communicable diseases,Dietary risks,1990,4606.720744,1781.744555,3
Male,Non-communicable diseases,High LDL cholesterol,1990,2836.309282,827.9498482,4
Male,Non-communicable diseases,High body-mass index,1990,2161.32183,1560.387769,5
Male,Non-communicable diseases,High fasting plasma glucose,1990,1716.776371,1322.012706,6
Male,Non-communicable diseases,Occupational risks,1990,1283.405297,805.9575604,7
Male,Non-communicable diseases,Air pollution,1990,1147.294239,470.9214085,8
Male,Non-communicable diseases,Low physical activity,1990,616.2072065,217.9527211,9
Male,Non-communicable diseases,Alcohol use,1990,596.9142893,940.4730534,10
Male,Non-communicable diseases,Impaired kidney function,1990,563.0091833,241.5616216,11
Male,Non-communicable diseases,Drug use,1990,470.5108566,744.3005951,12
Male,Non-communicable diseases,Other environmental risks,1990,245.5086838,77.18261982,13
Male,Non-communicable diseases,Childhood maltreatment,1990,67.81854666,69.19312289,14
Male,Non-communicable diseases,Child and maternal malnutrition,1990,14.37550632,4.021618224,15
Male,Non-communicable diseases,Tobacco,1991,5529.73223,2081.450921,1
Male,Non-communicable diseases,High systolic blood pressure,1991,4481.929279,1425.81813,2
Male,Non-communicable diseases,Dietary risks,1991,4446.647367,1781.744555,3
Male,Non-communicable diseases,High LDL cholesterol,1991,2723.771432,827.9498482,4
Male,Non-communicable diseases,High body-mass index,1991,2136.819324,1560.387769,5
Male,Non-communicable diseases,High fasting plasma glucose,1991,1685.469478,1322.012706,6
Male,Non-communicable diseases,Occupational risks,1991,1254.082595,805.9575604,7
Male,Non-communicable diseases,Air pollution,1991,1106.082756,470.9214085,8
Male,Non-communicable diseases,Alcohol use,1991,630.9929024,940.4730534,9
Male,Non-communicable diseases,Low physical activity,1991,596.2296046,217.9527211,10
Male,Non-communicable diseases,Impaired kidney function,1991,544.2385976,241.5616216,11
Male,Non-communicable diseases,Drug use,1991,489.0540447,744.3005951,12
Male,Non-communicable diseases,Other environmental risks,1991,238.4235096,77.18261982,13
Male,Non-communicable diseases,Childhood maltreatment,1991,68.89350823,69.19312289,14
Male,Non-communicable diseases,Child and maternal malnutrition,1991,13.03228198,4.021618224,15
Male,Non-communicable diseases,Tobacco,1992,5260.856134,2081.450921,1
Male,Non-communicable diseases,High systolic blood pressure,1992,4283.868661,1425.81813,2
Male,Non-communicable diseases,Dietary risks,1992,4249.911755,1781.744555,3
Male,Non-communicable diseases,High LDL cholesterol,1992,2578.092031,827.9498482,4
Male,Non-communicable diseases,High body-mass index,1992,2094.406098,1560.387769,5
Male,Non-communicable diseases,High fasting plasma glucose,1992,1643.135913,1322.012706,6
Male,Non-communicable diseases,Occupational risks,1992,1216.983331,805.9575604,7
Male,Non-communicable diseases,Air pollution,1992,1055.888512,470.9214085,8
Male,Non-communicable diseases,Alcohol use,1992,656.024015,940.4730534,9
Male,Non-communicable diseases,Low physical activity,1992,571.4058,217.9527211,10
Male,Non-communicable diseases,Impaired kidney function,1992,519.8332717,241.5616216,11
Male,Non-communicable diseases,Drug use,1992,507.1064316,744.3005951,12
Male,Non-communicable diseases,Other environmental risks,1992,229.2296125,77.18261982,13
Male,Non-communicable diseases,Childhood maltreatment,1992,69.77652579,69.19312289,14
Male,Non-communicable diseases,Child and maternal malnutrition,1992,11.2191918,4.021618224,15
Male,Non-communicable diseases,Tobacco,1993,5117.757334,2081.450921,1
Male,Non-communicable diseases,High systolic blood pressure,1993,4213.420064,1425.81813,2
Male,Non-communicable diseases,Dietary risks,1993,4174.661527,1781.744555,3
Male,Non-communicable diseases,High LDL cholesterol,1993,2513.085749,827.9498482,4
Male,Non-communicable diseases,High body-mass index,1993,2100.551283,1560.387769,5
Male,Non-communicable diseases,High fasting plasma glucose,1993,1642.670696,1322.012706,6
Male,Non-communicable diseases,Occupational risks,1993,1204.554596,805.9575604,7
Male,Non-communicable diseases,Air pollution,1993,1034.466415,470.9214085,8
Male,Non-communicable diseases,Alcohol use,1993,687.7147993,940.4730534,9
Male,Non-communicable diseases,Low physical activity,1993,562.7813633,217.9527211,10
Male,Non-communicable diseases,Drug use,1993,529.8948918,744.3005951,11
Male,Non-communicable diseases,Impaired kidney function,1993,516.4401825,241.5616216,12
Male,Non-communicable diseases,Other environmental risks,1993,226.0730724,77.18261982,13
Male,Non-communicable diseases,Childhood maltreatment,1993,70.61769654,69.19312289,14
Male,Non-communicable diseases,Child and maternal malnutrition,1993,10.26604889,4.021618224,15
Male,Non-communicable diseases,Tobacco,1994,4803.15949,2081.450921,1
Male,Non-communicable diseases,High systolic blood pressure,1994,3962.203266,1425.81813,2
Male,Non-communicable diseases,Dietary risks,1994,3923.997743,1781.744555,3
Male,Non-communicable diseases,High LDL cholesterol,1994,2325.329378,827.9498482,4
Male,Non-communicable diseases,High body-mass index,1994,2035.244384,1560.387769,5
Male,Non-communicable diseases,High fasting plasma glucose,1994,1587.845493,1322.012706,6
Male,Non-communicable diseases,Occupational risks,1994,1157.397006,805.9575604,7
Male,Non-communicable diseases,Air pollution,1994,972.3954328,470.9214085,8
Male,Non-communicable diseases,Alcohol use,1994,712.9699562,940.4730534,9
Male,Non-communicable diseases,Drug use,1994,553.7790095,744.3005951,10
Male,Non-communicable diseases,Low physical activity,1994,529.2455532,217.9527211,11
Male,Non-communicable diseases,Impaired kidney function,1994,490.8576667,241.5616216,12
Male,Non-communicable diseases,Other environmental risks,1994,213.9142083,77.18261982,13
Male,Non-communicable diseases,Childhood maltreatment,1994,71.18271088,69.19312289,14
Male,Non-communicable diseases,Child and maternal malnutrition,1994,9.469200062,4.021618224,15
Male,Non-communicable diseases,Tobacco,1995,4655.209588,2081.450921,1
